"subject" "activity" "v1"
"8860" 2 "walkingupstairs" 2
"8861" 2 "walkingupstairs" 2
"8862" 2 "walkingupstairs" 2
"8863" 2 "walkingupstairs" 2
"8864" 2 "walkingupstairs" 2
"8865" 2 "walkingupstairs" 2
"8866" 2 "walkingupstairs" 2
"8867" 2 "walkingupstairs" 2
"8868" 2 "walkingupstairs" 2
"8869" 2 "walkingupstairs" 2
"8870" 2 "walkingupstairs" 2
"8871" 2 "walkingupstairs" 2
"8872" 2 "walkingupstairs" 2
"8873" 2 "walkingupstairs" 2
"8874" 5 "standing" 5
"8875" 5 "standing" 5
"8876" 5 "standing" 5
"8877" 5 "standing" 5
"8878" 5 "standing" 5
"8879" 5 "standing" 5
"8880" 5 "standing" 5
"8881" 5 "standing" 5
"8882" 5 "standing" 5
"8883" 5 "standing" 5
"8884" 5 "standing" 5
"8885" 5 "standing" 5
"8886" 5 "standing" 5
"8887" 5 "standing" 5
"8888" 5 "standing" 5
"8889" 5 "standing" 5
"8890" 5 "standing" 5
"8891" 5 "standing" 5
"8892" 5 "standing" 5
"8893" 5 "standing" 5
"8894" 5 "standing" 5
"8895" 5 "standing" 5
"8896" 5 "standing" 5
"8897" 5 "standing" 5
"8898" 5 "standing" 5
"8899" 5 "standing" 5
"8900" 5 "standing" 5
"8901" 4 "sitting" 4
"8902" 4 "sitting" 4
"8903" 4 "sitting" 4
"8904" 4 "sitting" 4
"8905" 4 "sitting" 4
"8906" 4 "sitting" 4
"8907" 4 "sitting" 4
"8908" 4 "sitting" 4
"8909" 4 "sitting" 4
"8910" 4 "sitting" 4
"8911" 4 "sitting" 4
"8912" 4 "sitting" 4
"8913" 4 "sitting" 4
"8914" 4 "sitting" 4
"8915" 4 "sitting" 4
"8916" 4 "sitting" 4
"8917" 4 "sitting" 4
"8918" 4 "sitting" 4
"8919" 4 "sitting" 4
"8920" 4 "sitting" 4
"8921" 4 "sitting" 4
"8922" 4 "sitting" 4
"8923" 4 "sitting" 4
"8924" 4 "sitting" 4
"8925" 6 "laying" 6
"8926" 6 "laying" 6
"8927" 6 "laying" 6
"8928" 6 "laying" 6
"8929" 6 "laying" 6
"8930" 6 "laying" 6
"8931" 6 "laying" 6
"8932" 6 "laying" 6
"8933" 6 "laying" 6
"8934" 6 "laying" 6
"8935" 6 "laying" 6
"8936" 6 "laying" 6
"8937" 6 "laying" 6
"8938" 6 "laying" 6
"8939" 6 "laying" 6
"8940" 6 "laying" 6
"8941" 6 "laying" 6
"8942" 6 "laying" 6
"8943" 6 "laying" 6
"8944" 6 "laying" 6
"8945" 6 "laying" 6
"8946" 6 "laying" 6
"8947" 6 "laying" 6
"8948" 6 "laying" 6
"8949" 6 "laying" 6
"8950" 6 "laying" 6
"8951" 6 "laying" 6
"8952" 6 "laying" 6
"8953" 6 "laying" 6
"8954" 6 "laying" 6
"8955" 6 "laying" 6
"8956" 6 "laying" 6
"8957" 6 "laying" 6
"8958" 1 "walking" 1
"8959" 1 "walking" 1
"8960" 1 "walking" 1
"8961" 1 "walking" 1
"8962" 1 "walking" 1
"8963" 1 "walking" 1
"8964" 1 "walking" 1
"8965" 1 "walking" 1
"8966" 1 "walking" 1
"8967" 1 "walking" 1
"8968" 1 "walking" 1
"8969" 1 "walking" 1
"8970" 1 "walking" 1
"8971" 1 "walking" 1
"8972" 1 "walking" 1
"8973" 1 "walking" 1
"8974" 1 "walking" 1
"8975" 1 "walking" 1
"8976" 1 "walking" 1
"8977" 1 "walking" 1
"8978" 1 "walking" 1
"8979" 1 "walking" 1
"8980" 1 "walking" 1
"8981" 1 "walking" 1
"8982" 1 "walking" 1
"8983" 1 "walking" 1
"8984" 1 "walking" 1
"8985" 1 "walking" 1
"8986" 1 "walking" 1
"8987" 1 "walking" 1
"8988" 3 "walkingdownstairs" 3
"8989" 3 "walkingdownstairs" 3
"8990" 3 "walkingdownstairs" 3
"8991" 3 "walkingdownstairs" 3
"8992" 3 "walkingdownstairs" 3
"8993" 3 "walkingdownstairs" 3
"8994" 3 "walkingdownstairs" 3
"8995" 3 "walkingdownstairs" 3
"8996" 3 "walkingdownstairs" 3
"8997" 3 "walkingdownstairs" 3
"8998" 3 "walkingdownstairs" 3
"8999" 3 "walkingdownstairs" 3
"9000" 3 "walkingdownstairs" 3
"9001" 3 "walkingdownstairs" 3
"9002" 3 "walkingdownstairs" 3
"9003" 3 "walkingdownstairs" 3
"9004" 3 "walkingdownstairs" 3
"9005" 3 "walkingdownstairs" 3
"9006" 3 "walkingdownstairs" 3
"9007" 3 "walkingdownstairs" 3
"9008" 3 "walkingdownstairs" 3
"9009" 3 "walkingdownstairs" 3
"9010" 3 "walkingdownstairs" 3
"9011" 3 "walkingdownstairs" 3
"9012" 3 "walkingdownstairs" 3
"9013" 3 "walkingdownstairs" 3
"9014" 3 "walkingdownstairs" 3
"9015" 2 "walkingupstairs" 2
"9016" 2 "walkingupstairs" 2
"9017" 2 "walkingupstairs" 2
"9018" 2 "walkingupstairs" 2
"9019" 2 "walkingupstairs" 2
"9020" 2 "walkingupstairs" 2
"9021" 2 "walkingupstairs" 2
"9022" 2 "walkingupstairs" 2
"9023" 2 "walkingupstairs" 2
"9024" 2 "walkingupstairs" 2
"9025" 2 "walkingupstairs" 2
"9026" 2 "walkingupstairs" 2
"9027" 2 "walkingupstairs" 2
"9028" 2 "walkingupstairs" 2
"9029" 2 "walkingupstairs" 2
"9030" 2 "walkingupstairs" 2
"9031" 2 "walkingupstairs" 2
"9032" 2 "walkingupstairs" 2
"9033" 2 "walkingupstairs" 2
"9034" 2 "walkingupstairs" 2
"9035" 2 "walkingupstairs" 2
"9036" 2 "walkingupstairs" 2
"9037" 2 "walkingupstairs" 2
"9038" 2 "walkingupstairs" 2
"9039" 2 "walkingupstairs" 2
"9040" 2 "walkingupstairs" 2
"9041" 2 "walkingupstairs" 2
"9042" 2 "walkingupstairs" 2
"9043" 2 "walkingupstairs" 2
"9044" 2 "walkingupstairs" 2
"9045" 2 "walkingupstairs" 2
"9046" 5 "standing" 5
"9047" 5 "standing" 5
"9048" 5 "standing" 5
"9049" 5 "standing" 5
"9050" 5 "standing" 5
"9051" 5 "standing" 5
"9052" 5 "standing" 5
"9053" 5 "standing" 5
"9054" 5 "standing" 5
"9055" 5 "standing" 5
"9056" 5 "standing" 5
"9057" 5 "standing" 5
"9058" 5 "standing" 5
"9059" 5 "standing" 5
"9060" 5 "standing" 5
"9061" 5 "standing" 5
"9062" 5 "standing" 5
"9063" 5 "standing" 5
"9064" 5 "standing" 5
"9065" 5 "standing" 5
"9066" 5 "standing" 5
"9067" 5 "standing" 5
"9068" 5 "standing" 5
"9069" 5 "standing" 5
"9070" 5 "standing" 5
"9071" 5 "standing" 5
"9072" 5 "standing" 5
"9073" 5 "standing" 5
"9074" 5 "standing" 5
"9075" 5 "standing" 5
"9076" 4 "sitting" 4
"9077" 4 "sitting" 4
"9078" 4 "sitting" 4
"9079" 4 "sitting" 4
"9080" 4 "sitting" 4
"9081" 4 "sitting" 4
"9082" 4 "sitting" 4
"9083" 4 "sitting" 4
"9084" 4 "sitting" 4
"9085" 4 "sitting" 4
"9086" 4 "sitting" 4
"9087" 4 "sitting" 4
"9088" 4 "sitting" 4
"9089" 4 "sitting" 4
"9090" 4 "sitting" 4
"9091" 4 "sitting" 4
"9092" 4 "sitting" 4
"9093" 4 "sitting" 4
"9094" 4 "sitting" 4
"9095" 4 "sitting" 4
"9096" 4 "sitting" 4
"9097" 4 "sitting" 4
"9098" 4 "sitting" 4
"9099" 4 "sitting" 4
"9100" 4 "sitting" 4
"9101" 6 "laying" 6
"9102" 6 "laying" 6
"9103" 6 "laying" 6
"9104" 6 "laying" 6
"9105" 6 "laying" 6
"9106" 6 "laying" 6
"9107" 6 "laying" 6
"9108" 6 "laying" 6
"9109" 6 "laying" 6
"9110" 6 "laying" 6
"9111" 6 "laying" 6
"9112" 6 "laying" 6
"9113" 6 "laying" 6
"9114" 6 "laying" 6
"9115" 6 "laying" 6
"9116" 6 "laying" 6
"9117" 6 "laying" 6
"9118" 6 "laying" 6
"9119" 6 "laying" 6
"9120" 6 "laying" 6
"9121" 6 "laying" 6
"9122" 6 "laying" 6
"9123" 6 "laying" 6
"9124" 6 "laying" 6
"9125" 6 "laying" 6
"9126" 6 "laying" 6
"9127" 6 "laying" 6
"9128" 6 "laying" 6
"9129" 6 "laying" 6
"9130" 1 "walking" 1
"9131" 1 "walking" 1
"9132" 1 "walking" 1
"9133" 1 "walking" 1
"9134" 1 "walking" 1
"9135" 1 "walking" 1
"9136" 1 "walking" 1
"9137" 1 "walking" 1
"9138" 1 "walking" 1
"9139" 1 "walking" 1
"9140" 1 "walking" 1
"9141" 1 "walking" 1
"9142" 1 "walking" 1
"9143" 1 "walking" 1
"9144" 1 "walking" 1
"9145" 1 "walking" 1
"9146" 1 "walking" 1
"9147" 1 "walking" 1
"9148" 1 "walking" 1
"9149" 1 "walking" 1
"9150" 1 "walking" 1
"9151" 1 "walking" 1
"9152" 1 "walking" 1
"9153" 1 "walking" 1
"9154" 1 "walking" 1
"9155" 1 "walking" 1
"9156" 1 "walking" 1
"9157" 3 "walkingdownstairs" 3
"9158" 3 "walkingdownstairs" 3
"9159" 3 "walkingdownstairs" 3
"9160" 3 "walkingdownstairs" 3
"9161" 3 "walkingdownstairs" 3
"9162" 3 "walkingdownstairs" 3
"9163" 3 "walkingdownstairs" 3
"9164" 3 "walkingdownstairs" 3
"9165" 3 "walkingdownstairs" 3
"9166" 3 "walkingdownstairs" 3
"9167" 3 "walkingdownstairs" 3
"9168" 3 "walkingdownstairs" 3
"9169" 3 "walkingdownstairs" 3
"9170" 3 "walkingdownstairs" 3
"9171" 3 "walkingdownstairs" 3
"9172" 3 "walkingdownstairs" 3
"9173" 3 "walkingdownstairs" 3
"9174" 3 "walkingdownstairs" 3
"9175" 3 "walkingdownstairs" 3
"9176" 3 "walkingdownstairs" 3
"9177" 2 "walkingupstairs" 2
"9178" 2 "walkingupstairs" 2
"9179" 2 "walkingupstairs" 2
"9180" 2 "walkingupstairs" 2
"9181" 2 "walkingupstairs" 2
"9182" 2 "walkingupstairs" 2
"9183" 2 "walkingupstairs" 2
"9184" 2 "walkingupstairs" 2
"9185" 2 "walkingupstairs" 2
"9186" 2 "walkingupstairs" 2
"9187" 2 "walkingupstairs" 2
"9188" 2 "walkingupstairs" 2
"9189" 2 "walkingupstairs" 2
"9190" 2 "walkingupstairs" 2
"9191" 2 "walkingupstairs" 2
"9192" 2 "walkingupstairs" 2
"9193" 2 "walkingupstairs" 2
"9194" 2 "walkingupstairs" 2
"9195" 2 "walkingupstairs" 2
"9196" 2 "walkingupstairs" 2
"9197" 2 "walkingupstairs" 2
"9198" 2 "walkingupstairs" 2
"9199" 2 "walkingupstairs" 2
"9200" 2 "walkingupstairs" 2
"9201" 5 "standing" 5
"9202" 5 "standing" 5
"9203" 5 "standing" 5
"9204" 5 "standing" 5
"9205" 5 "standing" 5
"9206" 5 "standing" 5
"9207" 5 "standing" 5
"9208" 5 "standing" 5
"9209" 5 "standing" 5
"9210" 5 "standing" 5
"9211" 5 "standing" 5
"9212" 5 "standing" 5
"9213" 5 "standing" 5
"9214" 5 "standing" 5
"9215" 5 "standing" 5
"9216" 5 "standing" 5
"9217" 5 "standing" 5
"9218" 5 "standing" 5
"9219" 5 "standing" 5
"9220" 5 "standing" 5
"9221" 5 "standing" 5
"9222" 5 "standing" 5
"9223" 5 "standing" 5
"9224" 5 "standing" 5
"9225" 5 "standing" 5
"9226" 5 "standing" 5
"9227" 5 "standing" 5
"9228" 5 "standing" 5
"9229" 5 "standing" 5
"9230" 5 "standing" 5
"9231" 5 "standing" 5
"9232" 5 "standing" 5
"9233" 5 "standing" 5
"9234" 5 "standing" 5
"9235" 5 "standing" 5
"9236" 5 "standing" 5
"9237" 5 "standing" 5
"9238" 5 "standing" 5
"9239" 5 "standing" 5
"9240" 5 "standing" 5
"9241" 4 "sitting" 4
"9242" 4 "sitting" 4
"9243" 4 "sitting" 4
"9244" 4 "sitting" 4
"9245" 4 "sitting" 4
"9246" 4 "sitting" 4
"9247" 4 "sitting" 4
"9248" 4 "sitting" 4
"9249" 4 "sitting" 4
"9250" 4 "sitting" 4
"9251" 4 "sitting" 4
"9252" 4 "sitting" 4
"9253" 4 "sitting" 4
"9254" 4 "sitting" 4
"9255" 4 "sitting" 4
"9256" 4 "sitting" 4
"9257" 4 "sitting" 4
"9258" 4 "sitting" 4
"9259" 4 "sitting" 4
"9260" 4 "sitting" 4
"9261" 4 "sitting" 4
"9262" 4 "sitting" 4
"9263" 4 "sitting" 4
"9264" 4 "sitting" 4
"9265" 4 "sitting" 4
"9266" 4 "sitting" 4
"9267" 4 "sitting" 4
"9268" 4 "sitting" 4
"9269" 4 "sitting" 4
"9270" 4 "sitting" 4
"9271" 6 "laying" 6
"9272" 6 "laying" 6
"9273" 6 "laying" 6
"9274" 6 "laying" 6
"9275" 6 "laying" 6
"9276" 6 "laying" 6
"9277" 6 "laying" 6
"9278" 6 "laying" 6
"9279" 6 "laying" 6
"9280" 6 "laying" 6
"9281" 6 "laying" 6
"9282" 6 "laying" 6
"9283" 6 "laying" 6
"9284" 6 "laying" 6
"9285" 6 "laying" 6
"9286" 6 "laying" 6
"9287" 6 "laying" 6
"9288" 6 "laying" 6
"9289" 6 "laying" 6
"9290" 6 "laying" 6
"9291" 6 "laying" 6
"9292" 6 "laying" 6
"9293" 6 "laying" 6
"9294" 6 "laying" 6
"9295" 6 "laying" 6
"9296" 6 "laying" 6
"9297" 6 "laying" 6
"9298" 6 "laying" 6
"9299" 6 "laying" 6
"9300" 6 "laying" 6
"9301" 6 "laying" 6
"9302" 6 "laying" 6
"9303" 1 "walking" 1
"9304" 1 "walking" 1
"9305" 1 "walking" 1
"9306" 1 "walking" 1
"9307" 1 "walking" 1
"9308" 1 "walking" 1
"9309" 1 "walking" 1
"9310" 1 "walking" 1
"9311" 1 "walking" 1
"9312" 1 "walking" 1
"9313" 1 "walking" 1
"9314" 1 "walking" 1
"9315" 1 "walking" 1
"9316" 1 "walking" 1
"9317" 1 "walking" 1
"9318" 1 "walking" 1
"9319" 1 "walking" 1
"9320" 1 "walking" 1
"9321" 1 "walking" 1
"9322" 1 "walking" 1
"9323" 1 "walking" 1
"9324" 1 "walking" 1
"9325" 1 "walking" 1
"9326" 1 "walking" 1
"9327" 1 "walking" 1
"9328" 1 "walking" 1
"9329" 1 "walking" 1
"9330" 1 "walking" 1
"9331" 1 "walking" 1
"9332" 3 "walkingdownstairs" 3
"9333" 3 "walkingdownstairs" 3
"9334" 3 "walkingdownstairs" 3
"9335" 3 "walkingdownstairs" 3
"9336" 3 "walkingdownstairs" 3
"9337" 3 "walkingdownstairs" 3
"9338" 3 "walkingdownstairs" 3
"9339" 3 "walkingdownstairs" 3
"9340" 3 "walkingdownstairs" 3
"9341" 3 "walkingdownstairs" 3
"9342" 2 "walkingupstairs" 2
"9343" 2 "walkingupstairs" 2
"9344" 2 "walkingupstairs" 2
"9345" 2 "walkingupstairs" 2
"9346" 2 "walkingupstairs" 2
"9347" 2 "walkingupstairs" 2
"9348" 2 "walkingupstairs" 2
"9349" 2 "walkingupstairs" 2
"9350" 2 "walkingupstairs" 2
"9351" 2 "walkingupstairs" 2
"9352" 3 "walkingdownstairs" 3
"9353" 3 "walkingdownstairs" 3
"9354" 3 "walkingdownstairs" 3
"9355" 3 "walkingdownstairs" 3
"9356" 3 "walkingdownstairs" 3
"9357" 3 "walkingdownstairs" 3
"9358" 3 "walkingdownstairs" 3
"9359" 3 "walkingdownstairs" 3
"9360" 3 "walkingdownstairs" 3
"9361" 2 "walkingupstairs" 2
"9362" 2 "walkingupstairs" 2
"9363" 2 "walkingupstairs" 2
"9364" 2 "walkingupstairs" 2
"9365" 2 "walkingupstairs" 2
"9366" 2 "walkingupstairs" 2
"9367" 2 "walkingupstairs" 2
"9368" 2 "walkingupstairs" 2
"9369" 2 "walkingupstairs" 2
"9370" 3 "walkingdownstairs" 3
"9371" 3 "walkingdownstairs" 3
"9372" 3 "walkingdownstairs" 3
"9373" 3 "walkingdownstairs" 3
"9374" 3 "walkingdownstairs" 3
"9375" 3 "walkingdownstairs" 3
"9376" 3 "walkingdownstairs" 3
"9377" 3 "walkingdownstairs" 3
"9378" 3 "walkingdownstairs" 3
"9379" 2 "walkingupstairs" 2
"9380" 2 "walkingupstairs" 2
"9381" 2 "walkingupstairs" 2
"9382" 2 "walkingupstairs" 2
"9383" 2 "walkingupstairs" 2
"9384" 2 "walkingupstairs" 2
"9385" 2 "walkingupstairs" 2
"9386" 2 "walkingupstairs" 2
"9387" 2 "walkingupstairs" 2
"9388" 2 "walkingupstairs" 2
"9389" 5 "standing" 5
"9390" 5 "standing" 5
"9391" 5 "standing" 5
"9392" 5 "standing" 5
"9393" 5 "standing" 5
"9394" 5 "standing" 5
"9395" 5 "standing" 5
"9396" 5 "standing" 5
"9397" 5 "standing" 5
"9398" 5 "standing" 5
"9399" 5 "standing" 5
"9400" 5 "standing" 5
"9401" 5 "standing" 5
"9402" 5 "standing" 5
"9403" 5 "standing" 5
"9404" 5 "standing" 5
"9405" 5 "standing" 5
"9406" 5 "standing" 5
"9407" 5 "standing" 5
"9408" 5 "standing" 5
"9409" 5 "standing" 5
"9410" 5 "standing" 5
"9411" 5 "standing" 5
"9412" 5 "standing" 5
"9413" 5 "standing" 5
"9414" 5 "standing" 5
"9415" 5 "standing" 5
"9416" 5 "standing" 5
"9417" 5 "standing" 5
"9418" 5 "standing" 5
"9419" 5 "standing" 5
"9420" 5 "standing" 5
"9421" 5 "standing" 5
"9422" 4 "sitting" 4
"9423" 4 "sitting" 4
"9424" 4 "sitting" 4
"9425" 4 "sitting" 4
"9426" 4 "sitting" 4
"9427" 4 "sitting" 4
"9428" 4 "sitting" 4
"9429" 4 "sitting" 4
"9430" 4 "sitting" 4
"9431" 4 "sitting" 4
"9432" 4 "sitting" 4
"9433" 4 "sitting" 4
"9434" 4 "sitting" 4
"9435" 4 "sitting" 4
"9436" 4 "sitting" 4
"9437" 4 "sitting" 4
"9438" 4 "sitting" 4
"9439" 4 "sitting" 4
"9440" 4 "sitting" 4
"9441" 4 "sitting" 4
"9442" 4 "sitting" 4
"9443" 4 "sitting" 4
"9444" 4 "sitting" 4
"9445" 4 "sitting" 4
"9446" 4 "sitting" 4
"9447" 4 "sitting" 4
"9448" 4 "sitting" 4
"9449" 6 "laying" 6
"9450" 6 "laying" 6
"9451" 6 "laying" 6
"9452" 6 "laying" 6
"9453" 6 "laying" 6
"9454" 6 "laying" 6
"9455" 6 "laying" 6
"9456" 6 "laying" 6
"9457" 6 "laying" 6
"9458" 6 "laying" 6
"9459" 6 "laying" 6
"9460" 6 "laying" 6
"9461" 6 "laying" 6
"9462" 6 "laying" 6
"9463" 6 "laying" 6
"9464" 6 "laying" 6
"9465" 6 "laying" 6
"9466" 6 "laying" 6
"9467" 6 "laying" 6
"9468" 6 "laying" 6
"9469" 6 "laying" 6
"9470" 6 "laying" 6
"9471" 6 "laying" 6
"9472" 6 "laying" 6
"9473" 6 "laying" 6
"9474" 6 "laying" 6
"9475" 6 "laying" 6
"9476" 6 "laying" 6
"9477" 6 "laying" 6
"9478" 6 "laying" 6
"9479" 6 "laying" 6
"9480" 6 "laying" 6
"9481" 6 "laying" 6
"9482" 1 "walking" 1
"9483" 1 "walking" 1
"9484" 1 "walking" 1
"9485" 1 "walking" 1
"9486" 1 "walking" 1
"9487" 1 "walking" 1
"9488" 1 "walking" 1
"9489" 1 "walking" 1
"9490" 1 "walking" 1
"9491" 1 "walking" 1
"9492" 1 "walking" 1
"9493" 1 "walking" 1
"9494" 1 "walking" 1
"9495" 1 "walking" 1
"9496" 1 "walking" 1
"9497" 1 "walking" 1
"9498" 1 "walking" 1
"9499" 1 "walking" 1
"9500" 1 "walking" 1
"9501" 1 "walking" 1
"9502" 1 "walking" 1
"9503" 1 "walking" 1
"9504" 1 "walking" 1
"9505" 1 "walking" 1
"9506" 1 "walking" 1
"9507" 1 "walking" 1
"9508" 1 "walking" 1
"9509" 3 "walkingdownstairs" 3
"9510" 3 "walkingdownstairs" 3
"9511" 3 "walkingdownstairs" 3
"9512" 3 "walkingdownstairs" 3
"9513" 3 "walkingdownstairs" 3
"9514" 3 "walkingdownstairs" 3
"9515" 3 "walkingdownstairs" 3
"9516" 3 "walkingdownstairs" 3
"9517" 3 "walkingdownstairs" 3
"9518" 3 "walkingdownstairs" 3
"9519" 3 "walkingdownstairs" 3
"9520" 3 "walkingdownstairs" 3
"9521" 3 "walkingdownstairs" 3
"9522" 3 "walkingdownstairs" 3
"9523" 3 "walkingdownstairs" 3
"9524" 3 "walkingdownstairs" 3
"9525" 3 "walkingdownstairs" 3
"9526" 3 "walkingdownstairs" 3
"9527" 2 "walkingupstairs" 2
"9528" 2 "walkingupstairs" 2
"9529" 2 "walkingupstairs" 2
"9530" 2 "walkingupstairs" 2
"9531" 2 "walkingupstairs" 2
"9532" 2 "walkingupstairs" 2
"9533" 2 "walkingupstairs" 2
"9534" 2 "walkingupstairs" 2
"9535" 2 "walkingupstairs" 2
"9536" 2 "walkingupstairs" 2
"9537" 2 "walkingupstairs" 2
"9538" 2 "walkingupstairs" 2
"9539" 2 "walkingupstairs" 2
"9540" 2 "walkingupstairs" 2
"9541" 2 "walkingupstairs" 2
"9542" 2 "walkingupstairs" 2
"9543" 2 "walkingupstairs" 2
"9544" 2 "walkingupstairs" 2
"9545" 2 "walkingupstairs" 2
"9546" 2 "walkingupstairs" 2
"9547" 2 "walkingupstairs" 2
"9548" 2 "walkingupstairs" 2
"9549" 2 "walkingupstairs" 2
"9550" 2 "walkingupstairs" 2
"9551" 2 "walkingupstairs" 2
"9552" 2 "walkingupstairs" 2
"9553" 2 "walkingupstairs" 2
"9554" 2 "walkingupstairs" 2
"9555" 2 "walkingupstairs" 2
"9556" 3 "walkingdownstairs" 3
"9557" 3 "walkingdownstairs" 3
"9558" 3 "walkingdownstairs" 3
"9559" 3 "walkingdownstairs" 3
"9560" 3 "walkingdownstairs" 3
"9561" 3 "walkingdownstairs" 3
"9562" 3 "walkingdownstairs" 3
"9563" 3 "walkingdownstairs" 3
"9564" 3 "walkingdownstairs" 3
"9565" 5 "standing" 5
"9566" 5 "standing" 5
"9567" 5 "standing" 5
"9568" 5 "standing" 5
"9569" 5 "standing" 5
"9570" 5 "standing" 5
"9571" 5 "standing" 5
"9572" 5 "standing" 5
"9573" 5 "standing" 5
"9574" 5 "standing" 5
"9575" 5 "standing" 5
"9576" 5 "standing" 5
"9577" 5 "standing" 5
"9578" 5 "standing" 5
"9579" 5 "standing" 5
"9580" 5 "standing" 5
"9581" 5 "standing" 5
"9582" 5 "standing" 5
"9583" 5 "standing" 5
"9584" 5 "standing" 5
"9585" 5 "standing" 5
"9586" 5 "standing" 5
"9587" 5 "standing" 5
"9588" 5 "standing" 5
"9589" 5 "standing" 5
"9590" 5 "standing" 5
"9591" 5 "standing" 5
"9592" 5 "standing" 5
"9593" 5 "standing" 5
"9594" 5 "standing" 5
"9595" 5 "standing" 5
"9596" 5 "standing" 5
"9597" 5 "standing" 5
"9598" 5 "standing" 5
"9599" 5 "standing" 5
"9600" 5 "standing" 5
"9601" 5 "standing" 5
"9602" 5 "standing" 5
"9603" 4 "sitting" 4
"9604" 4 "sitting" 4
"9605" 4 "sitting" 4
"9606" 4 "sitting" 4
"9607" 4 "sitting" 4
"9608" 4 "sitting" 4
"9609" 4 "sitting" 4
"9610" 4 "sitting" 4
"9611" 4 "sitting" 4
"9612" 4 "sitting" 4
"9613" 4 "sitting" 4
"9614" 4 "sitting" 4
"9615" 4 "sitting" 4
"9616" 4 "sitting" 4
"9617" 4 "sitting" 4
"9618" 4 "sitting" 4
"9619" 4 "sitting" 4
"9620" 4 "sitting" 4
"9621" 4 "sitting" 4
"9622" 4 "sitting" 4
"9623" 4 "sitting" 4
"9624" 4 "sitting" 4
"9625" 4 "sitting" 4
"9626" 4 "sitting" 4
"9627" 4 "sitting" 4
"9628" 4 "sitting" 4
"9629" 4 "sitting" 4
"9630" 4 "sitting" 4
"9631" 4 "sitting" 4
"9632" 4 "sitting" 4
"9633" 4 "sitting" 4
"9634" 4 "sitting" 4
"9635" 4 "sitting" 4
"9636" 4 "sitting" 4
"9637" 4 "sitting" 4
"9638" 4 "sitting" 4
"9639" 6 "laying" 6
"9640" 6 "laying" 6
"9641" 6 "laying" 6
"9642" 6 "laying" 6
"9643" 6 "laying" 6
"9644" 6 "laying" 6
"9645" 6 "laying" 6
"9646" 6 "laying" 6
"9647" 6 "laying" 6
"9648" 6 "laying" 6
"9649" 6 "laying" 6
"9650" 6 "laying" 6
"9651" 6 "laying" 6
"9652" 6 "laying" 6
"9653" 6 "laying" 6
"9654" 6 "laying" 6
"9655" 6 "laying" 6
"9656" 6 "laying" 6
"9657" 6 "laying" 6
"9658" 6 "laying" 6
"9659" 6 "laying" 6
"9660" 6 "laying" 6
"9661" 6 "laying" 6
"9662" 6 "laying" 6
"9663" 6 "laying" 6
"9664" 6 "laying" 6
"9665" 6 "laying" 6
"9666" 6 "laying" 6
"9667" 6 "laying" 6
"9668" 6 "laying" 6
"9669" 6 "laying" 6
"9670" 1 "walking" 1
"9671" 1 "walking" 1
"9672" 1 "walking" 1
"9673" 1 "walking" 1
"9674" 1 "walking" 1
"9675" 1 "walking" 1
"9676" 1 "walking" 1
"9677" 1 "walking" 1
"9678" 1 "walking" 1
"9679" 1 "walking" 1
"9680" 1 "walking" 1
"9681" 1 "walking" 1
"9682" 1 "walking" 1
"9683" 1 "walking" 1
"9684" 1 "walking" 1
"9685" 1 "walking" 1
"9686" 1 "walking" 1
"9687" 1 "walking" 1
"9688" 1 "walking" 1
"9689" 1 "walking" 1
"9690" 1 "walking" 1
"9691" 1 "walking" 1
"9692" 1 "walking" 1
"9693" 1 "walking" 1
"9694" 1 "walking" 1
"9695" 1 "walking" 1
"9696" 1 "walking" 1
"9697" 3 "walkingdownstairs" 3
"9698" 3 "walkingdownstairs" 3
"9699" 3 "walkingdownstairs" 3
"9700" 3 "walkingdownstairs" 3
"9701" 3 "walkingdownstairs" 3
"9702" 3 "walkingdownstairs" 3
"9703" 3 "walkingdownstairs" 3
"9704" 3 "walkingdownstairs" 3
"9705" 3 "walkingdownstairs" 3
"9706" 3 "walkingdownstairs" 3
"9707" 3 "walkingdownstairs" 3
"9708" 3 "walkingdownstairs" 3
"9709" 3 "walkingdownstairs" 3
"9710" 3 "walkingdownstairs" 3
"9711" 3 "walkingdownstairs" 3
"9712" 3 "walkingdownstairs" 3
"9713" 3 "walkingdownstairs" 3
"9714" 3 "walkingdownstairs" 3
"9715" 3 "walkingdownstairs" 3
"9716" 3 "walkingdownstairs" 3
"9717" 3 "walkingdownstairs" 3
"9718" 3 "walkingdownstairs" 3
"9719" 2 "walkingupstairs" 2
"9720" 2 "walkingupstairs" 2
"9721" 2 "walkingupstairs" 2
"9722" 2 "walkingupstairs" 2
"9723" 2 "walkingupstairs" 2
"9724" 2 "walkingupstairs" 2
"9725" 2 "walkingupstairs" 2
"9726" 2 "walkingupstairs" 2
"9727" 2 "walkingupstairs" 2
"9728" 2 "walkingupstairs" 2
"9729" 2 "walkingupstairs" 2
"9730" 2 "walkingupstairs" 2
"9731" 2 "walkingupstairs" 2
"9732" 2 "walkingupstairs" 2
"9733" 2 "walkingupstairs" 2
"9734" 2 "walkingupstairs" 2
"9735" 2 "walkingupstairs" 2
"9736" 2 "walkingupstairs" 2
"9737" 2 "walkingupstairs" 2
"9738" 2 "walkingupstairs" 2
"9739" 2 "walkingupstairs" 2
"9740" 2 "walkingupstairs" 2
"9741" 2 "walkingupstairs" 2
